"Date","Post Type","Content","Video Thumbnail","Image","Like","Retweet","Reply"
"2022-11-27T12:58:37.000Z","image","पहिला जस्तो आफ्नो सांसद्लाई कहाँ खोज्ने, कहाँ भेट्ने, कहाँ समस्या बताउने भनेर अब चिन्तित हुनुपर्दैन वा काठमाडौं गएर आफ्नो सांसद खोजिराख्नु पर्दैन । सप्तरी -२ को लागि संसदीय #जनसम्पर्क #कार्यालय, सम्पर्क नम्बर र #जनआवाज पेटिका आज राजबिराज कुनौली मोड नजिक स्थापित। #drckraut #action","","https://pbs.twimg.com/media/FikngH8aMAA1w5C?format=jpg&name=900x900","1.5K","100","88"
"2022-11-26T01:24:35.000Z","text","","","","116","6","11"
"2022-11-25T14:18:49.000Z","text","","","","84","6","6"
"2022-11-25T03:23:59.000Z","image","जनताको घरदैलोमा र खेतबारीमा पुगेर धन्यवाद दिँदै। सप्तरीवासीले  देखाएको माया अपार छ र  यसको प्रभाव दूरगामी छ🙏","","https://pbs.twimg.com/media/FiYQxpwagAEDqPQ?format=jpg&name=900x900,https://pbs.twimg.com/media/FiYQyaGaUAAVJi9?format=jpg&name=900x900,https://pbs.twimg.com/media/FiYQzC0aYAE6wIE?format=jpg&name=900x900","1.3K","69","96"
"2022-11-24T15:53:25.000Z","image","मधेशको राजनीतिमा नयाँ युगको शुरुवात् - डा. सी. के. राउत","","https://pbs.twimg.com/media/FiVykQmVQAAKYtq?format=jpg&name=medium","673","71","83"
"2022-11-24T02:13:20.000Z","image","","","https://pbs.twimg.com/media/FiS3C8LagAAQq9n?format=jpg&name=medium","1.9K","90","190"
"2022-11-21T09:07:13.000Z","image","सप्तरी २: हर्न २४०२, छाता ७६८, साइकल ५५०","","https://pbs.twimg.com/media/FiE4_9TaYAAZA4W?format=jpg&name=large","106","12","12"
"2022-11-21T08:07:47.000Z","text","","","","47","8","2"
"2022-11-21T06:29:28.000Z","image","Saptari-2","","https://pbs.twimg.com/media/FiEU5JdagAEh4O7?format=jpg&name=medium","382","27","46"
"2022-11-21T05:44:35.000Z","image","मत परिणाम सप्तरी २","","https://pbs.twimg.com/media/FiEKnciaMAAsyc4?format=jpg&name=medium","268","17","44"
"2022-11-20T13:27:45.000Z","image","सप्तरी-२ को #हाटी बूथमा मोटरसाइकलमा आगो लगाउनुका साथै झडप, #झल्ही बूथमा प्रतिनिधिसभाको मतपत्र  दर्जनौं मतदातालाई (आधिकारिक सूची अनुसार ३९) नदिएको तथा राती अबेरसम्म फर्जी मत खसाइएको, #फर्सैठ बूथमा प्रतिनिधिसभाको लागि रुजुगरिएभन्दा ११ मत बढी खसेको तथा माओवादी र जसपाबीच झडप ","","https://pbs.twimg.com/media/FiArATLVEAAsMdd?format=jpg&name=medium","70","15","4"
"2022-11-19T13:32:56.000Z","text","सप्तरी-२ का ६८ बूथ मध्ये  बूथ-कब्जा/लूटने #प्रबल सम्भावना: लालापट्टी, हाटी, मोहनपुर, महुवा, डढहा, बथनाहा (तैयारी नै त्यस्तै देखिएको)।
केही सम्भावना: बरही, वीरपुर, मलेठ, झलही, फर्सैठ, पिपराही, देउरी भरूवा, बोरिया।
सूची निर्वाचन कार्यालयलाई उपलब्ध गराएको छु।  ","","","179","34","11"
"2022-11-11T00:45:19.000Z","video","प्रहरी संरक्षणमा जसपाले  डिजे बजाएर प्रचार गर्न हुने, लाखौं झण्डा तोरण झुन्ड्याउन हुने, गाडीको लहरै लगाएर जसपाको अध्यक्ष घुम्न हुने, खसी ढालेर गाउँगाउँमा भोजभत्तेर गर्न हुने, पैसा बाँड्न हुने, तर जनमतले बाइकमा प्रचार गर्न नहुने! जनमतलाई प्रचारप्रसारमा रोक   ","","","146","28","12"
"2022-11-10T00:22:28.000Z","video","प्रहरी संरक्षणमा जसपाले  डिजे बजाएर प्रचार गर्न हुने, लाखौं झण्डा तोरण झुन्ड्याउन हुने, गाडीको लहरै लगाएर जसपाको अध्यक्ष घुम्न हुने, खसी ढालेर गाउँगाउँमा भोजभत्तेर गर्न हुने, पैसा बाँड्न हुने, तर जनमतले बाइकमा प्रचार गर्न नहुने! जनमतलाई प्रचारप्रसारमा रोक   ","","https://pbs.twimg.com/ext_tw_video_thumb/1590499435754098688/pu/img/B2b-EB9QnYSVA0dc.jpg","73","12","7"
"2022-11-08T05:50:53.000Z","video","","","https://pbs.twimg.com/ext_tw_video_thumb/1589857861701578754/pu/img/y60AQn-JTF0kdQyb.jpg","119","13","10"
"2022-10-23T07:47:19.000Z","text","मनोनयन दर्ताको क्रममा सयौंभन्दा बढी मान्छेको भीड जम्मा भयो भनेर निर्वाचन आयोगलाई मलाई स्पष्टीकरण सोध्यो। ठीक। के यहीं अरू उम्मेदबारहरूको र्‍यालीमा २५ जनाभन्दा बढी थिएन र त्यो आचारसंहिताको उल्लंघन थिएन? आयोगको पूर्वाग्रह यहींबाट स्पष्ट हुँदैन?  ","","","46","5","4"
"2022-10-23T07:39:26.000Z","image","आचारसंहिता प्रशासनमा पहुँच नहुने दललाई मात्रै लाग्ने हो। सबै "ठूला" दलले सभा गरेकै छन्, र्‍याली निकालेकै छन्, ठूला-ठूला वैनर र पर्चापम्पलेट टाँसेकै छन्, मासुभात फ्री गरेकै छन्, पैसा बाँडेकै छन्। निर्वाचन आयोग र प्रशासन उनको खल्तीको कुरा भएपछि।   ","","https://pbs.twimg.com/media/FfvOwHeVEAUfNs0?format=jpg&name=large,https://pbs.twimg.com/media/FfvOwHcVEAAO84V?format=jpg&name=large","37","5",""
"2022-09-06T14:55:31.000Z","text","","","","23","2","1"
"2022-09-06T14:55:07.000Z","text","","","","29","3",""
"2022-08-31T08:05:19.000Z","image","बाँके जिल्लाको जानकी गाउँपालिकाको पिपरहवा चौकमा  डा. सी के राउतको समुपस्थितिमा  श्रद्धाञ्जलि सभा शुरु हुँदै। वीर शहीद  राममनोहर यादव  प्रति भावपूर्ण श्रद्धाञ्जलि 🙏 वीर शहीद राममनोहर यादव अमर रहे🙏","","https://pbs.twimg.com/media/FbeYZ-XaMAU_UYI?format=jpg&name=large,https://pbs.twimg.com/media/FbeYb4XaQAAg-pp?format=jpg&name=small,https://pbs.twimg.com/media/FbeYdUsacAAYKG0?format=jpg&name=small","48","7","8"
"2022-08-29T10:55:21.000Z","image","जसपाको अनुशासन आयोगका राष्ट्रिय अध्यक्ष तथा  नेपाल सदभावना पार्टीका पूर्व राष्ट्रिय उपाध्यक्ष एवम्‌ सभासद् श्री #नरसिंह #चौधरी,   जसपाका केन्द्रीय सदस्य तथा लुम्बिनी सांस्कृतिक नगरपालिकाका पूर्व #मेयर श्री #मनमोहन #चौधरी सहित दर्जनौ नेता कार्यकर्ता #जनमत पार्टी प्रवेश ।","","https://pbs.twimg.com/media/FbUsMYaaUAE8ls2?format=jpg&name=medium","51","9","6"
"2022-08-26T04:42:03.000Z","image","जनमत पार्टी #समानुपातिक तर्फबाट पनि आज निर्वाचन आयोगमा १ नं. मा दर्ता। सबैलाई बधाई छ

जनमत पार्टी - जिन्दाबाद !
लाउडस्पीकर हर्न छाप - जिन्दाबाद ! 📢📢📢
#Vote4Vision #Vote4Action #NoCorruption","","https://pbs.twimg.com/media/FbD55OvUcAAHlh1?format=jpg&name=medium,https://pbs.twimg.com/media/FbD55OvVEAAdVHj?format=jpg&name=small","37","3","4"
"2022-08-25T19:40:57.000Z","text","","","","15","","3"
"2022-08-25T15:58:36.000Z","image","तिलाठी कोइलाडी गाउँपालिकाका पूर्व अध्यक्ष श्री सतिश कुमार सिंहज्युको नेतृत्वमा विशाल पार्टी प्रवेश, सप्तरीको निर्वाचन क्षेत्र २(क), तिलाठी कोइलाडी। 

 📢📢📢
जनमत पार्टी - जिन्दाबाद !
लाउडस्पीकर हर्न छाप - जिन्दाबाद ! 📢📢📢
#Vote4Vision #Vote4Action 
#भ्रष्टाचारी_नहीं #भिजनरी","","https://pbs.twimg.com/media/FbBLOO2agAI5XLM?format=jpg&name=small,https://pbs.twimg.com/media/FbBLOy5akAESZw5?format=jpg&name=small,https://pbs.twimg.com/media/FbBLPWKacAE-591?format=jpg&name=small,https://pbs.twimg.com/media/FbBLQAMaMAAcfMN?format=jpg&name=small","42","7","2"
"2022-08-16T13:57:27.000Z","image","नागरिकता विधेयक फिर्ता गरेकोमा #जनमत पार्टी द्वारा विरोध प्रदर्शन श्रावण ३१ गते, #जनकपुरधाम, धनुषा","","https://pbs.twimg.com/media/FaSZNgdacAIu7La?format=jpg&name=small,https://pbs.twimg.com/media/FaSZNuRakAEu_0j?format=jpg&name=small,https://pbs.twimg.com/media/FaSZN7uacAAcUnK?format=jpg&name=small,https://pbs.twimg.com/media/FaSZOKPagAYcZDC?format=jpg&name=small","67","8","1"
"2022-08-15T14:08:49.000Z","text","","","","34","2","2"
"2022-08-15T11:47:18.000Z","image","नागरिकता विधेयक फिर्ता गरेकोमा जनमत पार्टी द्वारा विरोध प्रदर्शन तथा चक्काजाम, श्रावण 30 गते, सिरहा, गोलबजार","","https://pbs.twimg.com/media/FaMxz1vaMAYsrCY?format=jpg&name=small,https://pbs.twimg.com/media/FaMx0XeacAAYlVm?format=jpg&name=small,https://pbs.twimg.com/media/FaMx07NaIAA3miU?format=jpg&name=small,https://pbs.twimg.com/media/FaMx1iMagAAqj6H?format=jpg&name=small","45","5","4"
"2022-08-15T11:32:58.000Z","video","नागरिकता विधेयक फिर्ता गरेकोमा #जनमत पार्टी द्वारा विरोध प्रदर्शन तथा चक्काजाम, श्रावण 30 गते, सिरहा, गोलबजार","","https://pbs.twimg.com/ext_tw_video_thumb/1559141023196286977/pu/img/GmpswKEBV-JUSQQz.jpg","70","11","11"
"2022-08-14T08:11:34.000Z","image","जनमत पार्टी र पिछडावर्ग #निषाद दलित जनजाति पार्टी बीच एउटै चुनाव चिन्ह #लाउडस्पीकर हर्न 📢 छाप लिएर आगामी निर्वाचनमा जाने सहमति, विराटनगर।

चुनावी घोषणापत्रमा पिछडावर्ग निषाद दलित जनजाति पार्टीको नाम र  निषाद जातिको सूचीकरण सहितका एजेण्डा समावेश गरिने।","","https://pbs.twimg.com/media/FaG20y_agAAWrtH?format=jpg&name=medium,https://pbs.twimg.com/media/FaG22EIakAEco1t?format=jpg&name=900x900,https://pbs.twimg.com/media/FaG23NeaUAAIeTi?format=jpg&name=900x900","39","3","4"
"2022-08-07T05:55:07.000Z","image","मंसीर ४ निर्वाचनको लागि जनमत पार्टी नम्बर १ मा दर्ता ! बधाई तथा शुभकामना  सबैलाई

अब की बार - सीके सरकार
जनमत पार्टी - जिन्दाबाद !📢📢📢

#Vote4Vision #Vote4Action","","https://pbs.twimg.com/media/FZiUbqwUEAAkPoJ?format=jpg&name=medium,https://pbs.twimg.com/media/FZiUbqvUUAA_4Ag?format=jpg&name=medium","72","12","6"
"2022-07-16T03:05:30.000Z","text","स्थानीय तहबाटै मतदाता नामावलीमा नाम दर्ता गराउन टोली खटाउनु पर्ने, विदेशमा रहेका योग्य मतदाताहरूले पनि दूतावासमा गएर वा अनलाइन दर्ता गराउन पाउनु पर्ने सहितका माग राखेर जनमत पार्टीले प्रदेश निर्वाचन कार्यालयमा ज्ञापन पत्र दिएको छ📢📢📢  ","","","46","7","3"
"2022-06-22T14:01:09.000Z","image","पेट्रोलियम पदार्थमा गरिएको अप्राकृतिक मूल्य वृद्धिको विरोधमा #जनमत पार्टीद्वारा #बाँके र #रुपन्देहीदेखि #धनुषा र #मोरङ्ग जिल्लामा #बुधबार समेत प्रदर्शन जारी","","https://pbs.twimg.com/media/FV3KNzYVsAAYVbN?format=jpg&name=small,https://pbs.twimg.com/media/FV3KNzVVUAEnlR8?format=jpg&name=small,https://pbs.twimg.com/media/FV3KNzcVsAAK9i0?format=jpg&name=small,https://pbs.twimg.com/media/FV3KNzWUYAIDTgu?format=jpg&name=small","60","12","3"
"2022-05-17T08:07:49.000Z","image","चार दिन भइसक्यो, मतपत्रले बच्चा दिएको होला नि त, हैन त  ? कि त मतपेटिका भित्र रूखको बीऊ उम्रियो होला!

"निर्वाचन अधिकृत देवी सुवेदीकाअनुसार ३२१५ कुल मतदाता रहेको यस वडामा २३९२ मत खसेको थियो। तर मतगणना गर्दै जाँदा ३१६३ सदर मत र ५२ बदर मत भेटिएको सुवेदीले बताए।"","","https://pbs.twimg.com/media/FS8gBg-VUAULR7N?format=jpg&name=small,https://pbs.twimg.com/media/FS8gBg-VIAA7gED?format=jpg&name=small","52","5","6"
"2022-05-14T10:29:46.000Z","text","सर्लाही हरिपूर्वा वार्ड नं. १ मा जनमत पार्टी ३ मतले विजय हासिल गरे पनि निर्वाचन अधिकृतले घोषणा गर्न नमानेको र आनाकानी गरिराखेको खबर प्राप्त भएको छ ","","","83","10","6"
"2022-05-13T15:38:33.000Z","image","","","https://pbs.twimg.com/media/FSphUO9acAANTEx?format=jpg&name=large","37","7","2"
"2022-05-12T01:38:10.000Z","text","सप्तरीको राजविराज, छिन्नमस्ता र सप्तकोशीमा हिजो  पैसा बाँड्नेलाई रङगेहात समाती प्रहरीलाई बुझाउँदा केही पर लगेर छाडिदिएको। उल्टा भिडियो बनाउने पत्रकारबाट मोबाइल समेत प्रहरीले खोसेको।सप्तरी प्रहरी र निर्वाचन अधिकृत स्पष्ट बेचिएको अनुभूति    ","","","37","7",""
"2022-05-12T01:25:58.000Z","image","जिप्रका सप्तरी हो कि जसपाको शाखा कार्यालय? जनमत पार्टीका उम्मेदबारमाथि हमला हुँदा, प्रचार-प्रसार गर्न र गाउँ छिर्न समेत निषेध गर्दा ज्ञापन-पत्र समेत बुझ्न नमान्ने।मिलेमतोमा  डा. सीके राउतको २७ गतेको सम्बोधन रोकेर सो ठाउँमा मन्त्रीद्वारा सभा।   ","","https://pbs.twimg.com/media/FShUhbvVUAAYP2R?format=jpg&name=medium","24","7",""
"2022-04-30T16:02:20.000Z","text","","","","32","5","6"
"2022-04-29T18:21:29.000Z","text","      ","","","21","2","5"
"2022-04-24T14:43:29.000Z","text","जनमतले गुलरियामा आफ्ना प्रमुख, उपप्रमुखसहित उम्मेदवार उठाएको हो । प्रमुखमा मुग्रे गोडिया र उपप्रमुखमा मिना यादवलाई उम्मेदवार बनाएको छ । गुलरिया नपाको १२ वडामध्ये ११ वटा वडामा अध्यक्ष पदमा मनोनयन पत्र दर्ता भएको छ ।","","","28","6",""
"2022-04-24T14:40:32.000Z","text","","","","30","6","1"
"2022-04-24T14:19:57.000Z","image","भोलि #ताला बोकेरै जानेछौं

सत्ताधारी पार्टीको हलिया बनेर बसेका निर्वाचन अधिकृतले दर्ता प्रक्रियामा कतै आलटाल, पक्षपात र विभेद गर्यो भने त्यहीबाट #तालाबन्दी शुरु हुनेछ।

त्यतिले पुगेन भने जनताले #जनकारबाही पनि गर्नेछन्।

निष्पक्ष निर्वाचन गर - नभए कुनै निर्वाचन हुँदैन ","","https://pbs.twimg.com/media/FRHYsNtUYAAALIF?format=jpg&name=medium","53","11","5"
"2022-04-24T14:13:11.000Z","image","निर्वाचन आयोग र  निर्वाचन अधिकृतहरूको पक्षपाती प्रक्रिया तथा विभेद बारे   ","","https://pbs.twimg.com/media/FRHW4JIVEAADSwb?format=jpg&name=medium","34","6",""
"2022-04-24T11:55:47.000Z","image","दुई दिन मध्ये कुनै दिन उम्मेदबार दर्ता गराउन सक्ने सूचना जारी हुँदाहुँदै पनि धेरै ठाउँमा १० बजे पुग्दा पनि निर्वाचन अधिकृतहरूले जनमत पार्टीको उम्मेदबारको दर्ता गर्न मानेनन् र भोलि आउन भने। #षड्यन्त्र ","","https://pbs.twimg.com/media/FRG3MqkUYAATm0c?format=jpg&name=medium","46","12","3"
"2022-03-04T06:06:51.000Z","image","मेरी आंखों में सावन घोल दिया... 

स्वामी आनन्द अरुणजी की सानिध्यता में बिताए गए हर पल अनमोल है, अविस्मरणीय है, रोमांचक है। अपने स्नेह की धारा बहाने की कृपा जो उन्होंने हम पर की है, उससे हम धन्य हो गये हैं।  

ओशो जेतवन, लुम्बिनी
२०७८ फाल्गुण १९","","https://pbs.twimg.com/media/FM--x5uakAAi8Yr?format=jpg&name=900x900,https://pbs.twimg.com/media/FM-_KphaMAEyM1L?format=jpg&name=small,https://pbs.twimg.com/media/FM-_LbuaAAMhXgO?format=jpg&name=small","47","3","2"
"2022-03-04T02:25:04.000Z","image","किसान आन्दोलन अन्तर्गत आज फाल्गुन २० गते जिल्ला निर्वाचन कार्यालयहरूमा शान्तिपूर्ण धर्ना । किसानको माग पूरा गर्ने तत्परता देखाऔं, अनि मात्र निर्वाचन गरौं। 

किसान आन्दोलन - जिन्दाबाद","","https://pbs.twimg.com/media/FM-MZQnaMAEqhNd?format=jpg&name=medium","55","10","2"
"2022-03-03T14:04:47.000Z","image","जनमत पार्टीद्वारा निर्वाचन केन्द्रित प्रशिक्षण तथा भेटघाट कार्यक्रम, रुपन्देही, फाल्गुण 19 गते।

अब की बार - जनमत की सरकार📢📢📢","","https://pbs.twimg.com/media/FM7i7nHaAAELnUV?format=jpg&name=medium,https://pbs.twimg.com/media/FM7i8d1acAEfyYH?format=jpg&name=small,https://pbs.twimg.com/media/FM7i-B8agAM-dPQ?format=jpg&name=small","38","5","1"
"2022-03-02T12:49:11.000Z","image","जनमत सभा, कपिलवस्तु महाराजगञ्ज 📢📢📢","","https://pbs.twimg.com/media/FM2IFzdaIAAULOk?format=jpg&name=900x900","36","4",""
"2022-02-27T07:18:42.000Z","image","जितेपछि आफू  गाउँ नजाने, अनि हामी गाउँगाउँ पुग्दा र जनलहर उठ्दा बर्दियाका छोटेराजामा त्रास फैलिनु स्वभाविक। प्रहरी प्रशासनको दुरुपयोग। निर्वाचन आचारसंहिता लागू भएको छैन, प्रचार गर्न पाइँदैन ! भनेर प्रहरीद्वारा जनमत माटो यात्रा रोक्ने प्रयास।    ","","https://pbs.twimg.com/media/FMlfjUiagAADlDp?format=jpg&name=medium","50","5","4"
"2022-02-26T17:05:22.000Z","image","बर्दिया जिल्लामा जनमत माटो यात्राको दोस्रो दिन 📢📢📢","","https://pbs.twimg.com/media/FMicVEVaUAAhUe0?format=jpg&name=small,https://pbs.twimg.com/media/FMicV1kaUAEkNOG?format=jpg&name=small,https://pbs.twimg.com/media/FMicWhzaAAU0SQA?format=jpg&name=small,https://pbs.twimg.com/media/FMicXI3aMAAfGXX?format=jpg&name=small","46","7",""
"2022-02-25T10:33:23.000Z","image","बर्दियामा जनमत माटो यात्राको उद्घाटन कार्यक्रम, फाल्गुन १३।","","https://pbs.twimg.com/media/FMb4943aQAYuUkR?format=jpg&name=small,https://pbs.twimg.com/media/FMb4_L6acAAywq2?format=jpg&name=small,https://pbs.twimg.com/media/FMb5BJhaMAoQ-GP?format=jpg&name=small,https://pbs.twimg.com/media/FMb5Cm6aAAM1qQG?format=jpg&name=small","46","5",""
"2022-02-23T05:20:03.000Z","text","","","","33","5",""
"2022-02-22T13:51:35.000Z","text","","","","26","1",""
"2022-02-22T03:54:26.000Z","image","फाल्गुन १० गते किसान आन्दोलनको कार्यक्रम अन्तर्गत जिल्ला निर्वाचन कार्यालयमा ज्ञापन-पत्र दिइने। माग पूरा गर्ने तत्परता देखाऊ, अनि निर्वाचन गर। 

पहल नभए फाल्गुन २० गतेदेखि स्थानीय/जिल्ला निर्वाचन कार्यालयमा तालाबन्दी गरिने।

   ","","https://pbs.twimg.com/media/FMLA8e7aAAEKoOk?format=jpg&name=small,https://pbs.twimg.com/media/FMLA8ezaQAE7u36?format=jpg&name=900x900","26","2","1"
"2022-02-19T11:40:00.000Z","image","जनमत माटो यात्राको दोस्रो चरण आज  फाल्गुन 7 गते  बाँकेको जानकी गाउँपालिकाबाट सुरु🙏🙏🙏","","https://pbs.twimg.com/media/FL9OuayaIAMfcEG?format=jpg&name=small,https://pbs.twimg.com/media/FL9OvW5acAAaOke?format=jpg&name=small,https://pbs.twimg.com/media/FL9OwHVaAAgJAbT?format=jpg&name=small,https://pbs.twimg.com/media/FL9OwwbaIAgN58S?format=jpg&name=small","45","7","2"
"2022-02-19T03:55:45.000Z","text","एउटा पर्चा फेला पर्यो वा 'डा. सीके राउतलाई रिहा गर' लेखेको प्लाकार्ड फेला पर्यो भनेर सैकडौंमाथि मुद्दा दर्ता गरी #जन्मकैद माग्ने कुन प्रजातन्त्र?  खसतन्त्र गएपछि जब इतिहास पढनेछन्, अनि मान्छे जिब्रो टोक्दै भन्नेछन् - बाबै त्यस्तो राणाकालभन्दा पनि खत्तम र क्रूर थियो है ! (3/3)","","","39","6","1"
"2022-02-17T10:45:18.000Z","image","स्थानिय निर्वाचन २०७९ मा भाग लिनका लागि जनमत पार्टीले निर्वाचन आयोगमा आज दल दर्ता गराएको छ📢📢📢","","https://pbs.twimg.com/media/FLyvDvYaUAIHZEE?format=jpg&name=medium,https://pbs.twimg.com/media/FLyvD-TakAI4GTa?format=jpg&name=medium","66","6","6"
"2022-02-16T12:00:22.000Z","image","संसद् खुलेको छ - माननीय सांसद्हरूले विधेयक ल्याएर किसान आन्दोलनको मुद्दा सम्बोधन गर्ने तत्परता देखाऊन्। अन्यथा सांसद्हरू समेतको कार्यक्रम अवरूद्ध गर्न वाध्य हुनेछौं - मन्त्रीज्यूहरू त यता देखिनै छाड्नुभयो।

किसान आन्दोलन - जिन्दाबाद !","","https://pbs.twimg.com/media/FLt2cnmagAY99Zj?format=jpg&name=medium","41","6","2"
"2022-02-15T03:31:41.000Z","video","किसान आन्दोलन जारी छ - र माग पूरा नभएसम्म जारी रहनेछ। किसान आन्दोलन सम्बन्धी जानकारी यो ठाउँमा उपलब्ध हुनेछ: 


#nepalfarmersmovement","","","36","6","2"
"2022-02-13T13:45:33.000Z","image","२०७८ फाल्गुन १ गते: किसान आन्दोलनका थप कार्यक्रमहरू✊✊✊","","https://pbs.twimg.com/media/FLex8ITaUAALJGM?format=jpg&name=medium","46","6","6"
"2022-02-13T13:35:46.000Z","image","किसान आन्दोलनको क्रममा राज्यबाट भएको दमनको विषयमा राष्ट्रिय मानव अधिकार आयोगलाई जानकारी दिँदै। आज: आयोगका माननीय सदस्य मिहिर ठाकुर, प्रवक्ता डा. टीकाराम पोखरेल सहितलाई। केही समय अगाडि: आयोगको जनकपुर शाखाका निर्देशक वीर बहादुर बुढामगर सहितका मानवअधिकारकर्मीहरूलाई जानकारी दिँदै।","","https://pbs.twimg.com/media/FLevgrgacAACXHg?format=jpg&name=medium,https://pbs.twimg.com/media/FLevgrlagAI7mSS?format=jpg&name=medium","42","6","2"
"2022-02-11T16:31:27.000Z","text","","","","36","4","1"
"2022-02-11T16:29:49.000Z","text","","","","23","2",""
"2022-02-11T10:04:29.000Z","image","माननीय गृहमन्त्री बालकृष्ण खाँणज्यूसँग उच्च स्तरीय समिति गठन सहित किसान आन्दोलनको मुद्दाको सम्बोधनको विषयमा छलफल गर्नुहुँदै जनमत पार्टीका उपाध्यक्ष श्री नरेन्द्र चौधरी र महासचिव श्री चन्दन सिंह।

किसान आन्दोलन - जिन्दाबाद !","","https://pbs.twimg.com/media/FLTsKKJaIAUEjQX?format=jpg&name=medium","58","6","3"
"2022-02-09T17:59:40.000Z","image","'भूमिहिनलाई लालपुर्जा बितरण गर्नु स्वागतयोग्य छ, कार्यक्रममा कुनै हस्तक्षेप छैन,' एक आन्दोलनकारीले भने 'करिब डेढ महिनादेखि हाम्रो आन्दोलन जारी रहे पनि सरकार नसुनेकोले हामी मन्त्री आउने कार्यक्रममा विरोध स्वरुप पुतला दहन तथा कालो झण्डा प्रदर्शन गरेका छौं'","","https://pbs.twimg.com/media/FLLFwpAacAA8Zs9?format=jpg&name=small","27","3",""
"2022-02-09T17:59:24.000Z","text","'भूमिहिनलाई लालपुर्जा बितरण गर्नु स्वागतयोग्य छ, कार्यक्रममा कुनै हस्तक्षेप छैन,' एक आन्दोलनकारीले भने 'करिब डेढ महिनादेखि हाम्रो आन्दोलन जारी रहे पनि सरकार नसुनेकोले हामी मन्त्री आउने कार्यक्रममा विरोध स्वरुप पुतला दहन तथा कालो झण्डा प्रदर्शन गरेका छौं' ","","","18","1",""
"2022-02-09T17:52:17.000Z","image","‘हाम्रो पार्टीको झण्डामा अष्टदल छ । जनमत पार्टी सम्यक् क्रान्ति अनुसार अगाडि बढ्छ । सम्यक क्रान्तिमा आठवटा आयाम छ ।’ उनले भने,‘राजनीतिक, आर्थिक, सामाजिक,  सांस्कृतिक, शैक्षिक, वैचारिक, वातावरणीय,  आध्यात्मिक लगायतको क्रान्ति हुनेछ ।’  @पत्रकार सम्मेलन, माघ २६","","https://pbs.twimg.com/media/FLLD3QXaAAMC525?format=jpg&name=medium","52","8","5"
"2022-02-03T05:45:02.000Z","text","","","","23","3",""
"2022-02-03T05:18:00.000Z","text","","","","19","3","1"
"2022-02-03T03:31:30.000Z","text","","","","19","2",""
"2022-02-03T03:29:56.000Z","image","भैंसी र कृषिमन्त्रीमा केही फरक त हुनु पर्छ !
","","https://pbs.twimg.com/media/FKpFAy9agAI9LuV?format=jpg&name=900x900","50","4","3"
"2022-02-03T02:28:08.000Z","text","","","","21","3","2"
"2022-02-03T02:25:57.000Z","image","आज माघ २० देखि लोकमार्ग दिवाकालीन् बन्द - किसान आन्दोलन जिन्दाबाद !

किसानको माग पूरा गर!!📢📢📢","","https://pbs.twimg.com/media/FKo2e1uakAAmQ9I?format=jpg&name=small,https://pbs.twimg.com/media/FKo2e1uaAAMGXqZ?format=jpg&name=small,https://pbs.twimg.com/media/FKo2e1qacAAyEKT?format=jpg&name=small,https://pbs.twimg.com/media/FKo2e1saMAAf2iR?format=jpg&name=small","40","6","1"
"2022-02-02T16:25:14.000Z","text","किसान आन्दोलनबारे केही टिप्पणीहरूको जवाब","","","16","2",""
"2022-02-02T13:33:27.000Z","image","माघ १९ गते झापादेखि बर्दियासम्म किसान आन्दोलनको मशाल जुलुस। माघ २० गतेदेखि हाएवे बन्द गरिने। सबै जिल्लाको अपडेट हेर्न  

किसान आन्दोलन - जिन्दाबाद !","","https://pbs.twimg.com/media/FKmFePyXsAgQY3Y?format=jpg&name=small,https://pbs.twimg.com/media/FKmFePwXsAYbM1X?format=jpg&name=medium","44","2","3"
"2022-02-02T13:26:14.000Z","text","","","","38","4","1"
"2022-02-02T04:47:05.000Z","text","","","","29","6",""
"2022-02-02T02:41:20.000Z","image","माघ १९ गते: किसान आन्दोलन अन्तर्गत #मशाल जुलुस, माघ २० गतेदेखि #हाइवे_बन्द
किसान आन्दोलन - जिन्दाबाद !📢📢📢","","https://pbs.twimg.com/media/FKjwbQHaMAEffLV?format=jpg&name=large,https://pbs.twimg.com/media/FKjwbQHakAQw685?format=jpg&name=medium","34","2","1"
"2022-02-01T12:54:07.000Z","text","","","","17","3",""
"2022-02-01T12:42:38.000Z","text","","","","36","1","2"
"2022-02-01T12:40:55.000Z","text","","","","31","2",""
"2022-02-01T05:38:42.000Z","text","","","","32","1","1"
"2022-01-31T12:40:52.000Z","image","कोशी गाउँपालिकामा भएको भ्रष्टाचारको विरोध गर्दा गाउँपालिका अध्यक्षद्वारा कुटपीट र प्रहरी बोलाएर पक्राऊ ।

कोशी गाउँपालिकाको भ्रष्टाचारसम्बन्धी विवाद के हो ?

 ","","https://pbs.twimg.com/media/FKbkz-GaIAQjoJl?format=jpg&name=small,https://pbs.twimg.com/media/FKbkz-HaUAEIsjO?format=jpg&name=900x900,https://pbs.twimg.com/media/FKbk5Y5VcAArxrd?format=jpg&name=900x900,https://pbs.twimg.com/media/FKbk5ZbakAAvPSt?format=jpg&name=900x900","22","4","2"
"2022-01-26T07:15:53.000Z","text","","","","26","2","1"
"2022-01-26T07:00:14.000Z","video","प्रहरी वर्दीको दम्भ। जनकपुर, माघ १२ गते। किसान आन्दोलन - जिन्दाबाद !     ","","","61","10","13"
"2022-01-26T05:39:54.000Z","text","","","","24","5","1"
