Date,Post Type,full_text,Video Thumbnail,Image,Like,Retweet,Reply
2023-03-27T14:20:50.000Z,video,"राजनैतिक रूपमा सिंगो देशको `मालिक´ बनेका तर आफैंले भोगिरहेको एक टुक्रा माटोको लालपुर्जा नपाइरहेका `सार्वभौम नागरिक´ को हातमा त्यो एकथान पुर्जा हामी कहिलेभित्र पुर्‍याउँछौं ? 

समय निर्धारण र संकल्प जरुरी छ l",,https://pbs.twimg.com/ext_tw_video_thumb/1640358072752414727/pu/img/VkIuziJ2tfD4aaJq.jpg,394,48,49
2023-03-25T08:02:01.000Z,image,"`मिसन माउन्ट एभरेस्ट´ ! काँग्रेसको झण्डा र चुनाव चिन्ह सगरमाथामा फहराइने l

पेमा रिन्जी र ग्याल्जेन शेर्पा काँग्रेस समर्थक दुईयुवा यो मिसनमा प्रस्थान गरेका छन् l राजधानीमा आज एक समारोहबिच दुवै युवालाई `रुख´ र चारतारे झण्डा हस्तान्तरण गरियो l मिसन सफलताका लागि हार्दिक शुभकामना !",,https://pbs.twimg.com/media/FsDPNkaaIAAZjNe?format=jpg&name=medium,327,23,70
2022-12-30T05:02:49.000Z,image,"सानो छँदा स्कुलमा फुटबल खेल्दैगर्दा कसैले जब `दामी´ खेल्थ्यो, उसलाई हामी `क्या… पेले´ ! भन्थ्यौं l राम्रो खेल्नुलाई पेले´ भनिन्छ, भन्ने लाग्थ्यो हामीलाई !

अलि ठूलो भएपछि थाहा पायौं- पेले त जादुयी खेल भएका फुटबल खेलाडी रहेछन् ! उनै महान खेलाडी पेले´प्रती भावपुर्ण श्रद्धाञ्जलि !",,https://pbs.twimg.com/media/FlM3EhoaUAA9Z6L?format=jpg&name=small,409,12,20
2022-12-26T04:08:51.000Z,image,"भएको के हो सबैलाई थाहै छ l त्यसैले आलोचना र आत्मालोचनाको चरण हुन्छ l साँझ परेको छ,रात छिप्पिने छ l जिम्मेवार प्रतिपक्षका रूपमा हामी देशव्यापी मुभमा हुनेछौं l नयाँ बिहानी हुनेछ lतर त्यो आफै आउनेछैन, हामी ल्याउनेछौं l त्यसका लागि उत्साह, एकता, रुपान्तरणको दृढता राख्नोस्, जय नेपाल !",,https://pbs.twimg.com/media/Fk4EW-uaAAA28j-?format=jpg&name=small,692,54,45
2022-12-26T04:04:59.000Z,text,"देशभरबाट साथीहरूले शोधिरहनु भएको छ-
कसरी यस्तो भयो ? अब के हुन्छ ?

मैले केवल यत्ति भनें- … Don´t Worry …",,,1.7K,137,209
2022-12-25T08:21:05.000Z,text,"हठ, हतारो र आवेगमा कुनै निर्णय नगरौं !

आलोचना बीच गठबन्धन गर्ने, तर अपेक्षाको बिचमा जोगाउन नसक्ने अवस्था आउन दिनुहुन्न l समयले अभिभावकत्व खोजेको छ l यो पनि र त्यो पनि भनिरहँदा, न यो न त्यो हुने अवस्थामा पुग्नु हुन्न l

विकल्पहरुको विकल्पमा जुट्नुको विकल्प छैन !",,,1.2K,118,128
2022-12-25T04:45:35.000Z,text,"१) गठबन्धन टुट्नु हुन्न
२) `रास्वपा´ गाँसेर जानु तर्कपुर्ण
३) संसद ५ बर्ष टिकाउन साझा अपनत्व
४) लचकता, सहकार्य र विश्वासको त्रीवेणी मन्त्र
५) रुपान्तरण अनुभुती हुने सुशासनको सूत्रबद्ध योजना
६) सत्तामा अनुभवी र नयाँको संयोजन
७) राज्यको डेलिभरी क्षमता वृद्धिमा टिम स्पीरिट",,,267,22,38
2022-12-25T04:35:18.000Z,image,"`एक्लो बहुमत´ हामी कसैसँग छैन l गठबन्धन गरेर पनि सामान्य बहुमत नपाएको स्थिति छ l त्यसैले लचकता, सहकार्य र विश्वासको त्रीवेणी मन्त्र आत्मसात गरौं !

२/२/१ मा परिपक्वता छ l तर इमानदार कार्यान्वयनका लागि पारदर्शी एकता उत्तिकै जरुरी छ l",,https://pbs.twimg.com/media/FkzA0mcaAAIZdyZ?format=jpg&name=240x240,537,75,119
2022-12-23T18:05:02.000Z,image,"मंसिर ४ को निर्वाचन र विश्वकप फुटबल बीच केहि छायाँमा परेको जस्तो भएपनी मौका मिल्दासम्म हेरियो…
`Voice of Nepal Season 4´

फाइनल विजेता करण राई र कोच राजु लामालाई बिशेष बधाई l सुयोग्य प्रतिस्पर्धी र सुयोग्य कोचहरु, आयोजक र सबै संगीतप्रेमिमा सम्मान सहित, हार्दिक बधाई ! जय होस् !",,https://pbs.twimg.com/media/Fkrm-nJaYAAba5b?format=jpg&name=small,390,10,14
2022-12-22T16:26:10.000Z,video,"प्रयत्न गर्छौं…, गरिरहन्छौं !",,https://pbs.twimg.com/ext_tw_video_thumb/1605962876526944256/pu/img/LEhfB4QTTR82IqfJ.jpg,508,33,16
