"tweet_id","username","name","first_name","last_name","full_text","view_count","bookmark_count","favorite_count","reply_count","retweet_count","quote_count","bookmarked","favorited","retweeted","user_mentions","url_mentions","is_quote_status","lang","location","bio","website","websites","followers_count","following_count","media_count","statuses_count","favourites_count","listed_count","fast_followers_count","normal_followers_count","followed_by","following","can_dm","can_media_tag","profile_banner_url","profile_url","avatar_url","verified","is_blue_verified","user_created_at","created_at"
"1737783538035114212","Bhanubhakta99","Bhanubhakta Joshi","Bhanubhakta","Joshi","‘६०प्रतिशत विद्यार्थी स्कुल गएका छैनन्’ https://t.co/yesegP5FAC","168",0,1,0,1,0,false,false,false,"","https://www.edukhabar.com/news/15775",false,"ne","Nepal","Changing the world positively one step at a time.
CCM@CPN-UML 
Former minister@ Ministry of Forest and Soil Conservation","","",17,13,0,2,1,0,0,17,,,false,true,,"https://www.twitter.com/Bhanubhakta99","https://pbs.twimg.com/profile_images/1409045107756597257/31aRcx-a_normal.jpg",false,false,"6/27/2021, 12:20:19 PM","12/21/2023, 4:19:16 PM"
"1737782896738636199","Bhanubhakta99","Bhanubhakta Joshi","Bhanubhakta","Joshi","RT @EduKhabar: सामुदायिक विद्यालयमा १० वर्ष पढाएपछि स्वतः बढुवा, योग्यता, तालिम र लाइसेन्स भएका प्राथमिक तहका शिक्षकलाई निमावि र माविमा बढु…",0,0,0,0,4,0,false,false,false,"EduKhabar","",false,"ne","Nepal","Changing the world positively one step at a time.
CCM@CPN-UML 
Former minister@ Ministry of Forest and Soil Conservation","","",17,13,0,2,1,0,0,17,,,false,true,,"https://www.twitter.com/Bhanubhakta99","https://pbs.twimg.com/profile_images/1409045107756597257/31aRcx-a_normal.jpg",false,false,"6/27/2021, 12:20:19 PM","12/21/2023, 4:16:43 PM"
